Id,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,remodel,pud,TotalPorchSF,NeighborhoodCode
1133,1,9900,0,0,0,0,0,7,0,0,0,0,6,4,1880,1950,0,0,2,5,1,0.0,1,0,2,1,0,2,2,0,0,0,1008,1008,1,2,0,0,1178,1032,0,2210,0,0,2,0,5,1,3,8,0,0,0,1,19,1,1,205,1,0,1,0,48,0,0,0,0,0,5,2007,0,0,7.683727042510652,1,0,48,1
1134,0,9828,0,1,0,0,0,12,0,0,0,0,8,5,1995,1995,0,0,0,0,1,0.0,0,0,0,0,0,0,0,584,0,0,544,1128,0,0,0,0,1142,878,0,2020,0,0,2,1,3,1,0,8,0,1,1,0,28,0,2,466,0,0,0,0,155,0,0,0,0,0,6,2009,0,0,7.964222649209838,0,0,155,2
1135,0,8773,0,1,3,0,0,17,0,0,0,0,6,5,1997,1997,0,0,0,0,1,0.0,1,0,0,0,0,3,2,0,0,0,916,916,0,1,0,0,916,684,0,1600,0,0,2,1,3,1,1,7,0,1,1,0,34,2,2,460,0,0,0,100,38,0,0,0,0,0,8,2007,0,0,7.828823346955638,0,0,38,2
1136,1,6180,0,0,0,2,0,8,0,0,0,1,6,5,1926,1950,0,0,2,5,1,0.0,1,0,2,1,0,0,2,0,0,0,960,960,0,2,1,0,986,0,0,986,0,0,1,0,2,1,1,5,0,1,2,1,62,1,1,180,0,0,0,0,128,0,0,0,0,0,5,2007,0,0,7.626139284401902,1,0,128,1
1137,0,9600,0,0,0,0,0,11,0,0,0,2,6,5,1950,1950,0,0,0,0,1,0.0,1,0,1,1,0,0,4,280,0,0,752,1032,0,2,0,2,1032,220,0,1252,0,0,1,0,3,1,1,6,0,0,0,0,50,1,1,288,0,0,0,0,0,96,0,0,0,0,4,2008,0,1,7.688860153474433,0,0,96,1
1138,0,6342,0,0,0,0,0,9,1,0,0,2,5,8,1875,1996,0,0,0,0,1,0.0,1,1,1,1,0,0,2,0,0,0,780,780,0,1,1,0,780,240,0,1020,0,0,1,0,2,1,1,6,0,0,0,4,31,3,0,0,3,2,1,0,0,176,0,0,0,0,5,2010,0,0,7.592601336542481,1,0,176,1
1139,0,9819,0,1,0,0,1,4,0,0,0,1,6,5,1977,1977,0,0,7,11,1,0.0,1,0,0,1,0,1,1,1567,0,0,0,1567,0,2,0,0,1567,0,0,1567,1,0,2,0,2,1,0,5,0,2,1,0,33,0,2,714,0,0,0,264,32,0,0,0,0,0,5,2009,0,0,7.886829790538434,0,0,32,1
1140,0,8731,0,1,0,0,0,8,0,0,0,1,5,5,1920,1950,0,0,9,8,1,0.0,1,2,2,1,0,0,4,645,0,0,270,915,0,2,0,0,1167,0,0,1167,0,0,1,0,3,1,1,6,2,1,2,1,68,1,2,495,0,0,0,0,0,216,0,126,0,0,5,2007,0,0,7.7654190238326,1,0,342,1
1141,0,7350,0,0,0,2,0,11,0,0,0,1,5,7,1951,1951,0,0,3,3,1,0.0,1,0,1,1,0,2,1,852,0,0,100,952,0,2,0,0,952,0,0,952,1,0,1,0,2,1,1,4,0,0,0,1,65,1,2,840,0,0,0,0,0,0,0,0,0,0,6,2008,2,1,7.751316069131163,0,0,0,1
1142,0,10304,0,1,0,3,0,6,2,0,0,0,5,7,1976,1976,0,0,7,4,0,44.0,1,1,1,1,0,0,1,381,0,0,399,780,0,0,0,0,1088,780,0,1868,1,0,2,1,4,1,0,9,0,1,1,0,1,1,2,484,0,0,0,448,96,0,0,0,0,0,10,2009,0,0,7.889795553589062,0,0,96,2
1143,0,9965,0,0,0,0,0,0,0,0,0,0,8,5,2006,2007,1,0,0,0,2,340.0,0,0,0,2,0,1,0,1150,0,0,316,1466,0,0,0,0,1466,1362,0,2828,1,0,3,0,4,1,0,11,0,1,1,2,13,0,3,1052,0,0,0,125,144,0,0,0,0,0,4,2007,1,2,8.179038716908355,1,0,144,2
1144,0,9000,0,0,0,0,0,9,0,0,0,1,5,3,1959,1959,0,0,2,4,1,0.0,1,0,1,1,0,0,0,288,0,0,718,1006,0,2,0,0,1006,0,0,1006,0,0,1,0,3,1,1,5,0,0,0,4,31,3,0,0,3,2,0,0,24,0,0,0,0,0,7,2008,0,0,7.525756465439121,0,0,24,1
1145,0,12180,0,0,0,0,0,15,0,0,1,2,4,4,1941,1950,0,0,1,1,1,0.0,1,2,2,0,0,0,4,348,0,0,324,672,2,3,1,2,672,252,0,924,1,0,1,0,2,1,3,5,0,0,0,1,81,1,1,280,0,0,0,0,0,0,0,0,0,0,7,2010,0,0,7.525756465439121,1,0,0,1
1146,1,6240,0,0,0,0,0,8,0,0,0,2,5,6,1928,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,1042,1042,0,0,0,0,1042,534,0,1576,0,0,1,0,3,1,1,8,0,1,2,1,89,1,1,225,0,0,0,0,0,0,0,0,0,0,8,2006,0,5,7.779003954064665,1,0,0,1
1147,0,11200,0,0,0,0,0,12,0,0,0,1,6,5,1985,1985,0,0,2,2,0,85.0,0,0,1,0,0,0,0,1258,0,0,40,1298,0,2,0,0,1298,0,0,1298,1,0,2,0,3,1,0,5,0,1,1,0,35,1,2,403,0,0,0,165,26,0,0,0,0,0,5,2006,0,0,7.853583468851493,0,0,26,2
1148,0,12000,0,0,1,0,0,2,0,0,0,0,7,7,1941,1950,0,0,1,1,1,0.0,1,0,1,1,0,0,3,275,0,0,429,704,0,0,0,0,860,704,0,1564,0,0,1,1,3,1,3,7,0,1,2,0,81,1,1,234,0,0,0,0,0,0,0,0,0,0,7,2009,0,0,7.841413654168942,1,0,0,2
1149,1,5700,0,0,0,0,0,7,0,0,0,2,7,7,1926,1950,0,0,2,5,1,0.0,1,0,0,1,0,0,2,0,0,0,572,572,0,2,0,0,572,539,0,1111,0,0,1,0,2,1,1,5,0,1,2,1,78,1,1,288,0,0,0,0,0,176,0,0,0,0,8,2008,0,0,7.681653997402817,1,0,176,1
1150,1,9000,0,0,0,0,0,7,3,0,0,0,7,9,1920,1988,1,0,0,0,1,0.0,1,1,0,1,0,0,1,624,0,0,26,650,0,0,0,0,832,650,0,1482,0,1,1,0,3,1,1,7,0,0,0,1,19,1,2,324,0,0,0,0,0,0,0,0,0,0,7,2009,0,0,7.76264107716012,1,0,0,1
1151,0,8280,0,1,0,0,0,11,0,0,0,1,6,5,1950,1950,0,0,4,7,1,0.0,1,0,1,1,0,0,2,0,0,0,932,932,0,0,0,2,932,0,0,932,0,0,1,0,2,1,0,4,0,1,2,0,50,1,1,306,0,0,0,0,0,214,0,0,0,0,11,2007,0,0,7.7054802794688335,0,0,214,1
1152,0,17755,0,0,0,0,0,15,0,0,0,1,5,4,1959,1959,0,0,3,4,0,132.0,1,0,1,1,0,0,4,176,0,0,1290,1466,0,2,0,0,1466,0,0,1466,0,0,1,1,3,1,3,6,0,2,2,0,27,2,2,528,0,0,0,0,140,0,0,100,0,0,11,2006,0,0,7.78139702334915,0,0,240,1
1153,0,14115,0,1,0,0,0,2,0,0,0,1,6,7,1956,2004,0,0,12,14,1,0.0,1,0,0,1,0,0,1,296,6,547,230,1073,0,0,0,0,1811,0,0,1811,0,0,1,0,2,1,2,6,0,1,2,0,46,2,2,470,0,0,0,0,0,280,0,0,0,0,7,2006,0,1,7.9486915638886595,1,0,280,2
1154,1,5890,0,0,0,2,0,13,0,0,0,1,6,8,1930,2007,0,0,2,5,1,0.0,0,1,2,1,0,3,1,538,0,0,278,816,0,0,0,0,816,0,0,816,0,0,1,0,2,1,1,5,0,0,0,1,20,1,1,432,0,0,0,0,0,96,0,0,0,0,6,2008,0,0,7.693924018226208,1,0,96,1
1155,0,13700,0,1,0,0,0,11,0,0,0,0,7,6,1965,1988,0,0,0,0,2,288.0,1,0,1,1,0,1,1,454,0,0,410,864,0,2,0,0,902,918,0,1820,0,0,1,2,4,1,0,8,0,2,2,0,10,1,2,492,0,0,0,60,84,0,0,273,0,0,5,2008,0,0,7.898164741375624,1,0,357,1
1156,0,10768,0,1,0,2,0,1,0,0,0,1,5,8,1976,2004,0,0,7,4,1,0.0,0,1,1,0,0,1,1,1157,0,0,280,1437,0,2,0,0,1437,0,0,1437,1,0,2,0,3,1,0,6,0,1,3,0,1,0,2,528,0,0,0,0,21,0,0,180,0,0,7,2007,0,0,7.928054696741303,1,0,201,2
1157,0,9350,0,0,0,0,0,11,0,0,0,5,5,8,1965,1999,0,0,4,7,1,0.0,1,1,0,1,0,1,1,633,0,0,586,1219,0,1,0,0,1265,0,0,1265,0,1,2,0,3,1,0,6,0,1,2,0,10,0,2,502,0,0,0,0,92,0,96,0,0,0,10,2008,0,0,7.853365794060801,1,0,188,1
1158,0,5001,0,1,0,0,0,10,0,0,4,1,7,5,2007,2008,0,0,0,0,2,166.0,0,0,0,0,0,0,0,904,0,0,410,1314,0,0,0,0,1314,0,0,1314,1,0,2,0,2,1,0,6,0,1,2,0,23,0,2,626,0,0,0,172,62,0,0,0,0,0,7,2009,0,0,7.9486915638886595,1,1,62,3
1159,0,11932,0,0,0,1,0,5,1,0,0,1,8,5,2007,2008,0,0,0,0,2,186.0,0,0,0,0,0,0,2,0,0,0,1580,1580,0,0,0,0,1580,0,0,1580,0,0,2,0,3,1,0,7,0,0,0,0,23,0,3,830,0,0,0,0,24,0,0,0,0,0,6,2008,3,2,7.95715910642393,1,0,24,2
1160,0,9120,0,0,0,0,0,6,0,0,0,0,6,6,1974,1974,1,0,3,3,0,270.0,0,0,1,1,0,0,1,442,0,0,459,901,0,2,0,0,943,933,0,1876,0,0,2,1,4,1,0,8,0,1,1,0,48,0,2,540,2,0,0,0,69,0,0,0,0,0,7,2008,0,0,7.864304194536733,0,0,69,2
1161,0,2280,0,0,0,0,0,20,0,0,4,0,6,5,1978,1978,0,0,7,10,1,0.0,1,0,1,0,0,0,1,311,0,0,544,855,0,3,0,0,855,601,0,1456,0,0,2,1,3,1,1,7,0,1,1,0,77,1,2,440,0,0,0,26,0,0,0,0,0,0,7,2010,0,0,7.770913088178876,0,1,0,1
1162,0,14778,0,1,2,3,0,2,2,0,0,1,6,7,1954,2006,1,0,3,3,0,72.0,0,0,1,1,0,0,4,728,0,0,568,1296,0,0,0,0,1640,0,0,1640,1,0,1,0,3,1,0,7,0,1,2,1,5,1,2,924,0,0,0,108,0,0,216,0,0,0,11,2008,0,0,7.93852204451094,1,0,216,2
1163,0,8724,0,0,0,0,0,9,0,0,0,1,5,5,1968,1968,0,0,0,0,1,0.0,1,0,1,0,0,0,4,492,0,0,402,894,0,1,0,0,894,0,0,894,0,0,1,0,3,1,1,5,0,1,5,0,21,2,2,450,0,0,0,0,0,0,0,0,0,0,5,2007,0,0,7.721393503370862,0,0,0,1
1164,0,12900,0,0,0,0,0,9,1,0,2,4,4,4,1969,1969,0,0,7,4,1,0.0,1,0,1,0,0,3,0,1198,0,0,0,1198,0,2,0,0,1258,0,0,1258,2,0,0,2,0,2,1,6,0,0,0,3,56,1,2,400,1,0,0,120,0,0,0,0,0,0,1,2008,0,4,7.653084616442732,0,0,0,1
1165,0,16157,0,1,0,1,0,1,1,0,0,5,5,7,1978,1978,0,0,7,4,1,0.0,1,0,0,0,0,1,1,680,4,391,289,1360,0,0,0,0,1432,0,0,1432,1,0,1,1,2,1,0,5,0,1,1,0,77,1,2,588,0,0,0,168,180,0,0,0,0,0,6,2007,0,0,7.882837172540691,0,0,180,2
1166,0,9541,0,1,0,0,0,10,0,0,0,1,7,5,2009,2009,0,0,0,0,2,268.0,0,0,0,0,0,0,2,0,0,0,1502,1502,0,0,0,0,1502,0,0,1502,0,0,2,0,3,1,0,7,0,0,0,0,49,0,2,644,0,0,0,0,114,0,0,0,0,0,9,2009,1,2,7.953949683888713,0,0,114,3
1167,0,10475,0,1,0,2,0,0,0,0,0,1,8,5,2008,2008,0,0,0,0,2,72.0,0,0,0,0,0,3,2,0,0,0,1694,1694,0,0,0,0,1694,0,0,1694,0,0,2,0,3,1,0,7,0,0,0,0,23,0,3,776,0,0,0,160,33,0,0,0,0,0,2,2010,0,0,7.97345978466627,0,0,33,2
1168,0,10852,0,1,0,0,0,17,6,0,0,0,6,5,2000,2000,0,0,0,0,1,0.0,1,0,0,0,0,0,0,786,0,0,173,959,0,0,0,0,959,712,0,1671,1,0,2,1,3,1,1,7,0,1,1,0,4,2,2,472,0,0,0,0,38,0,0,0,0,0,2,2006,0,0,7.838022802007031,0,0,38,2
1169,0,13728,0,0,0,2,0,15,0,0,0,0,6,7,1935,1986,1,0,9,8,1,0.0,1,0,1,1,0,0,3,626,0,0,501,1127,0,0,0,0,1236,872,0,2108,0,0,2,0,4,1,0,7,0,2,1,5,40,1,2,540,0,0,0,0,0,0,0,90,0,0,7,2008,0,0,7.956950178566944,1,0,90,1
1170,0,35760,0,1,0,3,0,3,0,0,0,0,10,5,1995,1996,1,0,3,3,0,1378.0,0,1,0,2,0,1,0,1387,0,0,543,1930,0,0,0,0,1831,1796,0,3627,1,0,3,1,4,1,0,10,0,1,1,0,28,2,3,807,0,0,0,361,76,0,0,0,0,0,7,2006,0,0,8.318398438165831,1,0,76,3
1171,0,9880,0,0,0,0,0,4,0,0,0,5,6,6,1977,1977,0,0,7,4,1,0.0,1,0,1,1,0,3,1,522,0,0,574,1096,0,2,0,0,1118,0,0,1118,1,0,1,0,3,1,1,6,0,1,5,0,33,2,1,358,0,0,0,203,0,0,0,0,576,0,7,2008,0,0,7.833452057578793,0,0,0,1
1172,0,9120,0,0,0,0,0,11,0,0,0,1,6,6,1958,1958,1,0,1,1,1,0.0,1,0,1,1,0,0,1,662,0,0,599,1261,0,0,0,0,1261,0,0,1261,1,0,1,0,3,1,1,6,0,1,1,0,18,0,2,433,0,0,0,0,0,0,0,288,0,1400,11,2008,0,0,7.814574806166395,0,0,288,1
1173,3,4017,0,1,0,0,0,5,0,0,3,0,7,5,2006,2007,0,0,1,1,1,0.0,0,0,0,0,0,0,2,0,0,0,625,625,0,0,0,0,625,625,0,1250,0,0,2,1,2,1,0,5,0,0,0,1,13,2,2,625,0,0,0,0,54,0,0,0,0,0,3,2008,0,0,7.835515981983989,1,1,54,2
1174,0,18030,0,1,1,0,0,19,0,0,0,2,5,6,1946,1994,0,0,1,1,1,0.0,1,0,1,1,0,0,3,152,1,469,977,1598,0,2,0,0,1636,971,479,3086,0,0,3,0,3,1,2,12,2,1,2,4,31,3,0,0,3,2,0,122,0,0,0,0,0,0,3,2007,0,0,7.895654944335582,1,0,0,2
1175,0,16560,0,1,0,0,0,2,0,0,0,0,6,8,1932,1950,0,0,2,5,1,0.0,1,0,2,0,0,0,3,503,0,0,449,952,0,2,0,0,1170,1175,0,2345,0,0,2,1,4,1,1,9,0,1,2,1,67,1,2,360,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,7.963421899176903,1,0,0,2
1176,0,10678,0,0,0,0,0,3,0,0,0,2,8,5,1992,2000,1,0,3,3,0,337.0,0,0,0,0,0,0,0,700,0,0,983,1683,0,0,0,0,2129,743,0,2872,0,0,2,1,4,1,0,9,0,1,1,0,79,2,2,541,0,0,0,0,33,0,0,0,0,0,4,2007,0,0,8.030415381007037,1,0,33,3
1177,0,6951,0,1,0,3,0,4,0,0,0,1,5,5,1984,1985,0,0,3,4,1,0.0,1,0,1,1,0,0,1,658,0,0,218,876,0,2,0,0,923,0,0,923,1,0,1,0,3,1,1,5,0,0,0,0,61,1,1,264,0,0,0,362,0,0,0,0,0,0,10,2008,0,0,7.69055571315622,1,0,0,1
1178,1,3950,0,0,1,0,0,7,3,0,0,2,6,8,1926,2004,0,0,1,1,1,0.0,1,0,1,1,0,0,3,468,0,0,350,818,0,2,0,0,818,406,0,1224,0,0,1,0,3,1,1,5,0,0,0,1,62,1,1,210,0,0,1,0,0,116,0,0,0,0,12,2009,0,0,7.67501292102341,1,0,116,1
1179,0,7681,0,1,0,1,0,2,0,0,0,2,5,6,1921,1950,0,0,2,5,1,0.0,1,0,2,1,0,0,2,0,0,0,731,731,0,0,0,0,820,523,0,1343,0,0,1,1,3,1,1,7,0,1,2,1,52,1,1,186,1,0,0,192,0,102,0,0,0,0,7,2009,0,0,7.794416044484163,1,0,102,2
1180,0,8335,0,0,0,2,0,15,0,0,0,1,5,5,1954,1954,0,0,2,5,1,0.0,1,0,4,3,2,4,5,0,2,0,0,0,0,1,0,0,1124,0,0,1124,0,0,1,0,3,1,1,5,3,1,2,4,31,3,0,0,3,2,1,0,36,190,0,0,0,0,4,2006,0,0,7.588193995164065,0,0,226,1
1181,0,11170,0,2,0,2,0,16,0,0,0,0,7,5,1990,1991,0,0,1,1,1,0.0,1,0,3,0,0,0,6,1216,0,0,0,1216,0,0,0,0,1298,1216,0,2514,0,0,2,1,4,1,1,8,0,0,0,0,41,2,2,693,0,0,0,0,0,0,0,0,0,0,4,2006,0,0,7.98063441644744,1,0,0,2
1182,1,5587,0,1,3,0,1,2,0,0,3,1,8,5,2008,2008,1,0,6,6,2,186.0,2,0,0,2,0,1,0,1480,0,0,120,1600,0,0,0,0,1652,0,0,1652,1,1,2,0,2,1,0,5,0,1,2,0,23,2,2,482,0,0,0,162,53,0,153,0,0,0,11,2008,1,2,8.149906349480899,0,1,206,2
1183,0,15623,0,1,0,2,0,3,0,0,0,0,10,5,1996,1996,1,0,2,11,1,0.0,0,0,0,2,0,3,0,2096,0,0,300,2396,0,0,0,0,2411,2065,0,4476,1,0,3,1,4,1,2,10,0,2,1,0,72,2,3,813,0,0,0,171,78,0,0,0,555,0,7,2007,0,1,8.380447045782011,0,0,78,3
1184,0,10800,0,0,0,0,0,7,0,0,0,1,5,6,1920,1950,1,0,9,8,1,0.0,1,0,2,1,0,0,3,821,0,0,299,1120,0,0,0,0,1130,0,0,1130,1,0,1,0,2,1,1,5,0,1,2,1,16,1,2,720,0,0,0,229,0,0,0,0,0,0,6,2006,0,0,7.692243646116877,1,0,0,1
1185,0,35133,1,0,0,0,1,16,0,0,0,1,5,4,1963,1963,1,0,1,1,0,226.0,1,0,1,1,0,1,3,1159,0,0,413,1572,0,1,0,0,1572,0,0,1572,1,0,1,1,3,1,1,5,0,2,1,6,36,0,3,995,0,0,0,0,263,0,0,263,0,0,5,2007,0,0,7.867878276544061,0,0,526,2
1186,0,9738,0,0,0,0,0,15,0,0,0,2,5,7,1924,1950,0,0,8,9,1,0.0,1,1,2,1,0,0,4,392,0,0,392,784,0,1,0,0,949,272,0,1221,1,0,1,0,4,1,1,7,0,0,0,0,10,1,1,392,0,0,0,0,0,236,0,0,0,0,3,2006,0,0,7.637601834542759,1,0,236,1
1187,0,10615,0,1,1,2,1,7,3,1,1,0,3,5,1900,1970,0,0,3,3,1,0.0,1,0,1,4,0,2,4,440,0,0,538,978,0,2,0,0,1014,685,0,1699,1,0,2,0,3,2,1,7,0,0,0,3,25,1,2,420,1,1,0,0,74,0,0,0,0,0,8,2009,0,1,7.596958446662796,1,0,74,1
1188,0,12461,0,0,0,2,0,3,0,0,0,1,8,5,1994,1995,0,0,13,11,1,0.0,0,0,0,0,0,0,0,1456,0,0,168,1624,0,0,0,0,1624,0,0,1624,1,0,2,0,2,1,0,5,0,1,3,0,75,0,3,757,0,0,0,0,114,192,0,0,0,0,7,2006,0,0,7.998504754597749,1,0,306,3
1189,0,8935,0,1,0,0,0,0,0,0,0,0,7,5,2002,2002,0,0,0,0,0,95.0,0,0,0,0,0,0,2,0,0,0,831,831,0,0,0,0,831,829,0,1660,0,0,2,1,3,1,0,7,0,0,0,0,20,0,2,493,0,0,0,144,68,0,0,0,0,0,7,2009,0,0,7.884838996778019,0,0,68,2
1190,0,7500,0,0,0,0,0,17,0,0,0,0,7,5,1999,1999,0,0,0,0,1,0.0,1,0,0,1,0,0,2,0,0,0,994,994,0,1,0,0,1028,776,0,1804,0,0,2,1,3,1,0,7,0,1,1,0,39,2,2,442,0,0,0,140,60,0,0,0,0,0,6,2010,0,0,7.872658381308268,0,0,60,2
1191,0,32463,0,0,2,0,1,4,0,0,1,1,4,4,1961,1975,0,0,1,1,2,149.0,1,1,1,1,0,3,4,1159,0,0,90,1249,0,0,0,0,1622,0,0,1622,1,0,1,0,3,1,1,7,0,1,1,6,58,2,4,1356,0,0,0,439,0,0,0,0,0,0,3,2007,0,0,7.82648680814846,1,0,0,1
1192,3,2645,0,0,0,0,0,5,0,0,4,0,8,5,1999,2000,0,0,1,1,0,456.0,0,0,0,0,0,0,2,0,0,0,776,776,0,0,0,0,764,677,0,1441,0,0,2,1,2,1,0,5,0,0,0,1,39,1,2,492,0,0,0,206,0,0,0,0,0,0,11,2007,0,0,7.840286871186119,1,1,0,2
1193,1,9600,0,0,0,0,0,7,0,0,0,2,5,8,1925,1994,2,0,0,0,1,0.0,1,0,0,1,0,2,2,0,0,0,702,702,0,1,0,0,842,630,0,1472,0,0,1,0,3,1,0,6,0,0,0,1,80,1,1,250,0,1,2,0,0,84,0,0,0,0,7,2007,0,0,7.708717592895092,1,0,84,1
1194,1,4500,0,0,0,1,0,4,0,0,3,1,6,5,1999,1999,1,0,0,0,0,425.0,1,0,0,2,0,0,0,883,0,0,341,1224,0,0,0,0,1224,0,0,1224,1,0,2,0,2,1,1,5,0,0,0,0,39,2,2,402,0,0,0,0,304,0,0,0,0,0,6,2009,0,0,7.819386236691429,0,1,304,1
1195,0,9364,0,0,0,2,0,9,0,0,0,0,6,7,1969,1969,0,0,3,3,2,143.0,1,0,1,1,0,0,1,371,0,0,292,663,0,2,0,0,663,689,0,1352,0,0,1,1,4,1,1,7,0,0,0,0,56,2,1,299,0,0,0,379,36,0,0,0,0,0,3,2010,0,0,7.802262426647062,0,0,36,1
1196,0,8029,0,1,0,0,0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,728,728,0,0,0,0,728,728,0,1456,0,0,2,1,3,1,0,8,0,0,0,0,11,2,2,400,0,0,0,100,24,0,0,0,0,0,7,2008,0,0,7.844773245352421,0,0,24,2
1197,0,14054,0,1,0,0,0,17,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,0,3,2,0,0,0,879,879,0,0,0,0,879,984,0,1863,0,0,2,1,4,1,0,9,0,1,2,2,13,2,3,660,0,0,0,100,17,0,0,0,0,0,11,2006,1,2,7.930190399814033,0,0,17,2
1198,1,8850,0,1,1,2,0,7,0,0,0,6,7,6,1916,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,815,815,0,0,0,0,815,875,0,1690,0,0,1,0,3,1,1,7,0,1,2,1,66,1,1,225,0,0,0,0,0,330,0,0,0,0,7,2006,6,0,7.7654190238326,1,0,330,1
1199,0,9100,0,0,0,0,0,0,0,0,0,1,7,5,2001,2001,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,1212,1212,0,0,0,0,1212,0,0,1212,0,0,2,0,3,1,0,6,0,0,0,0,2,0,2,573,0,0,0,356,0,0,0,0,0,0,6,2009,0,0,7.849205022311302,0,0,0,2
1200,0,11235,0,0,0,0,0,9,0,0,0,1,4,5,1963,1979,0,0,3,3,0,51.0,1,0,1,1,0,0,3,547,0,0,504,1051,0,1,0,0,1382,0,0,1382,0,0,1,1,3,1,1,6,0,1,5,0,48,1,2,459,0,0,0,0,82,0,0,0,0,0,10,2006,0,0,7.77632665364036,1,0,82,1
1201,0,9353,0,0,0,0,0,11,0,0,0,1,4,5,1970,1970,0,0,1,1,1,0.0,1,0,1,1,0,0,2,0,0,0,864,864,0,1,0,0,864,0,0,864,0,0,1,0,3,1,1,5,0,0,0,0,68,1,1,280,0,0,0,0,0,0,0,0,0,0,7,2006,8,1,7.678697475167251,0,0,0,1
1202,0,10400,0,0,0,2,0,0,0,0,0,0,7,5,1998,1998,0,0,0,0,1,0.0,1,0,0,0,0,3,2,0,0,0,866,866,0,0,0,0,866,913,0,1779,0,0,2,1,3,1,0,6,0,0,0,0,3,0,2,546,0,0,0,198,36,0,0,0,0,0,3,2009,0,0,7.890582325840551,0,0,36,2
1203,1,6000,0,0,0,2,0,8,0,0,0,2,5,8,1925,1997,0,0,2,5,1,0.0,1,0,2,1,0,0,2,0,0,0,884,884,0,0,0,0,884,464,0,1348,1,0,1,0,3,1,1,5,0,1,3,1,14,1,1,216,0,0,1,0,0,208,0,0,0,0,5,2009,0,0,7.6820002999503,1,0,208,1
1204,0,9750,0,0,0,0,0,0,0,0,0,1,7,5,2000,2001,0,0,0,0,0,171.0,0,0,0,0,0,0,2,0,0,0,1630,1630,0,0,0,0,1630,0,0,1630,0,0,2,0,3,1,0,6,0,1,1,0,4,1,2,451,0,0,0,74,234,0,0,0,0,0,10,2009,0,0,7.919091971058295,1,0,234,2
1205,0,10140,0,0,0,0,0,6,0,0,0,1,5,6,1975,1975,0,0,3,3,1,0.0,1,0,1,0,0,0,1,788,0,0,268,1056,0,0,0,0,1074,0,0,1074,1,0,1,1,3,1,1,6,0,0,0,0,58,0,2,495,0,0,0,0,88,0,0,0,0,0,7,2006,0,0,7.790816879832618,0,0,88,2
1206,0,14684,0,1,0,3,0,12,0,0,0,1,7,7,1990,1991,1,0,3,3,0,234.0,0,0,1,0,0,2,1,485,1,177,1496,2158,0,1,0,0,2196,0,0,2196,0,0,2,0,3,1,0,7,0,1,1,0,41,0,3,701,0,0,0,84,70,0,0,0,0,0,6,2009,0,0,8.012596167584647,1,0,70,2
1207,4,8900,0,0,0,0,0,12,0,0,0,1,4,4,1966,1966,0,0,3,3,1,0.0,1,0,1,1,0,0,3,1056,0,0,0,1056,0,2,0,0,1056,0,0,1056,1,0,1,0,2,1,1,5,0,0,0,1,26,1,1,384,0,0,0,0,42,0,0,0,0,0,11,2006,0,0,7.645691171212694,0,0,42,2
1208,0,9135,0,0,0,0,0,0,0,0,0,1,6,5,2003,2003,0,0,0,0,0,120.0,0,0,0,0,0,3,0,340,0,0,1342,1682,0,0,0,0,1700,0,0,1700,1,0,2,0,3,1,0,7,0,0,0,0,0,0,2,544,0,0,0,192,23,0,0,0,0,0,5,2006,0,0,7.8946849656904075,0,0,23,2
1209,0,7763,0,0,0,0,0,11,0,0,0,1,5,7,1962,1980,0,0,1,1,1,0.0,1,1,1,1,0,0,3,504,1,108,319,931,0,2,0,0,1283,0,0,1283,1,0,1,0,3,1,1,6,0,0,0,1,70,1,2,506,0,0,0,0,0,0,0,0,0,0,10,2008,0,0,7.754179935083592,1,0,0,1
1210,0,10182,0,1,0,3,0,5,5,0,0,1,8,5,2006,2006,1,0,0,0,2,420.0,0,0,0,2,0,2,0,1220,0,0,440,1660,0,0,0,0,1660,0,0,1660,1,0,2,0,3,1,0,8,0,1,2,0,13,0,2,500,0,0,0,322,50,0,0,0,0,0,5,2006,1,2,8.036985046935078,0,0,50,2
